date,region,product,category,channel,campaign,orders,impressions,discount_band,revenue,holiday_flag,inventory_status,incident_flag
2025-07-15,West,Skincare Kit,Beauty,Web,Campaign_B,47,485,none,4430.8,0,in_stock,0
2025-07-15,West,Dumbbell Set,Sports,Web,Campaign_A,63,1244,none,9729.68,0,in_stock,0
2025-07-15,West,Organic Bundle,Grocery,Web,,28,394,none,1362.72,0,in_stock,0
2025-07-15,East,Smart Lamp,Home,Web,Campaign_C,36,819,low,2414.48,0,in_stock,0
2025-07-15,East,Winter Jacket,Fashion,Retail,,13,881,low,2409.73,0,out_of_stock,0
2025-07-15,East,Skincare Kit,Beauty,Retail,Campaign_A,36,871,low,3658.1,0,in_stock,0
2025-07-15,West,Smart Lamp,Home,Web,Campaign_C,35,404,low,2155.62,0,in_stock,0
2025-07-16,North,Winter Jacket,Fashion,Mobile,Campaign_A,44,893,none,11941.16,0,in_stock,0
2025-07-16,South,Dumbbell Set,Sports,Mobile,Campaign_C,59,1301,none,8212.83,0,in_stock,0
2025-07-16,South,Standing Desk,Furniture,Web,Campaign_B,18,370,low,9940.53,0,in_stock,0
2025-07-16,South,Snack Box,Grocery,Mobile,,48,665,none,916.08,0,in_stock,0
2025-07-16,South,Smartphone,Electronics,Retail,Campaign_C,18,371,none,11040.85,0,in_stock,0
2025-07-16,North,Tablet,Electronics,Web,Campaign_C,35,720,medium,11777.05,0,low_stock,0
2025-07-16,East,Dumbbell Set,Sports,Web,,67,937,none,9023.26,0,in_stock,0
2025-07-16,North,Coffee Pack,Grocery,Web,Campaign_B,30,589,none,874.43,0,in_stock,0
2025-07-16,West,Skincare Kit,Beauty,Mobile,Campaign_A,58,1354,none,7075.67,0,in_stock,0
2025-07-16,West,Smart Lamp,Home,Mobile,Campaign_B,49,553,high,3039.25,0,in_stock,0
2025-07-16,East,Coffee Pack,Grocery,Web,Campaign_B,27,578,none,809.86,0,in_stock,0
2025-07-16,East,Standing Desk,Furniture,Web,Campaign_A,49,1170,none,31105.05,0,in_stock,0
2025-07-16,North,Office Chair,Furniture,Web,Campaign_A,28,296,none,10794.58,0,in_stock,0
2025-07-17,South,Office Chair,Furniture,Web,Campaign_C,20,432,medium,5392.15,0,in_stock,0
2025-07-17,South,Headphones,Electronics,Retail,Campaign_A,43,1027,low,10295.73,0,in_stock,0
2025-07-17,South,Skincare Kit,Beauty,Mobile,Campaign_B,28,663,low,2594.6,0,in_stock,0
2025-07-17,South,Organic Bundle,Grocery,Mobile,Campaign_A,66,768,none,5176.89,0,in_stock,0
2025-07-17,North,Running Shoes,Fashion,Web,Campaign_A,36,764,high,3912.97,0,in_stock,0
2025-07-17,North,Yoga Mat,Sports,Web,Campaign_B,59,1447,medium,2319.73,0,in_stock,0
2025-07-17,North,Office Chair,Furniture,Web,Campaign_C,70,610,low,23855.1,0,low_stock,0
2025-07-17,North,Laptop,Electronics,Retail,Campaign_A,26,424,low,28739.79,0,in_stock,0
2025-07-17,West,Coffee Pack,Grocery,Web,,57,1241,low,1583.65,0,in_stock,0
2025-07-17,West,Skincare Kit,Beauty,Web,Campaign_B,43,987,none,4169.3,0,in_stock,0
2025-07-17,West,Headphones,Electronics,Web,,28,443,medium,3872.07,0,in_stock,0
2025-07-17,East,Skincare Kit,Beauty,Web,Campaign_A,35,649,high,2396.12,0,in_stock,0
2025-07-17,East,Coffee Pack,Grocery,Mobile,Campaign_B,50,1154,low,1541.91,0,in_stock,0
2025-07-17,East,Smartphone,Electronics,Retail,Campaign_A,68,784,medium,50583.48,0,in_stock,0
2025-07-17,East,Standing Desk,Furniture,Web,Campaign_A,14,653,high,6510.46,0,out_of_stock,0
2025-07-17,West,T-Shirt,Fashion,Web,Campaign_B,39,402,medium,1296.83,0,low_stock,0
2025-07-18,North,Office Chair,Furniture,Web,Campaign_A,55,886,medium,20364.01,0,in_stock,0
2025-07-18,South,Headphones,Electronics,Mobile,Campaign_C,36,679,none,6769.12,0,in_stock,0
2025-07-18,South,Skincare Kit,Beauty,Mobile,Campaign_B,64,1211,medium,4651.56,0,in_stock,0
2025-07-18,North,Tablet,Electronics,Mobile,Campaign_A,46,382,none,26765.66,0,low_stock,0
2025-07-18,North,Organic Bundle,Grocery,Mobile,Campaign_B,38,719,none,2576.11,0,in_stock,0
2025-07-18,West,Organic Bundle,Grocery,Web,Campaign_C,54,855,none,3457.49,0,in_stock,0
2025-07-18,West,Smart Lamp,Home,Retail,Campaign_B,59,687,none,5178.02,0,in_stock,0
2025-07-18,East,Office Chair,Furniture,Mobile,Campaign_B,30,706,none,11215.85,0,in_stock,0
2025-07-18,East,Snack Box,Grocery,Web,,18,374,none,306.48,0,low_stock,0
2025-07-18,East,Skincare Kit,Beauty,Mobile,Campaign_B,15,167,none,1293.85,0,in_stock,0
2025-07-18,East,Smart Lamp,Home,Web,Campaign_C,20,680,none,1548.01,0,out_of_stock,0
2025-07-18,North,T-Shirt,Fashion,Web,Campaign_A,41,435,none,1901.06,0,in_stock,0
2025-07-19,South,Running Shoes,Fashion,Retail,Campaign_A,55,677,none,8102.28,0,in_stock,0
2025-07-19,South,Skincare Kit,Beauty,Mobile,Campaign_C,57,1387,none,5161.19,0,in_stock,0
2025-07-19,North,Office Chair,Furniture,Mobile,Campaign_B,52,651,low,18837.67,0,in_stock,0
2025-07-19,North,Organic Bundle,Grocery,Mobile,Campaign_C,46,784,none,2691.35,0,in_stock,0
2025-07-19,West,Tablet,Electronics,Mobile,,68,1117,none,31688.69,0,in_stock,0
2025-07-19,West,Standing Desk,Furniture,Web,Campaign_A,52,461,none,40034.11,0,in_stock,0
2025-07-19,West,Winter Jacket,Fashion,Mobile,Campaign_B,63,648,none,14049.98,0,in_stock,0
2025-07-19,East,Office Chair,Furniture,Mobile,Campaign_A,58,1346,medium,21149.92,0,in_stock,0
2025-07-19,East,Skincare Kit,Beauty,Web,Campaign_A,35,550,low,3546.37,0,in_stock,0
2025-07-20,South,T-Shirt,Fashion,Web,Campaign_A,49,1024,low,1851.22,0,in_stock,0
2025-07-20,South,Standing Desk,Furniture,Retail,Campaign_A,58,993,low,40266.09,0,in_stock,0
2025-07-20,South,Snack Box,Grocery,Web,Campaign_C,73,1071,none,1457.33,0,in_stock,0
2025-07-20,South,Dumbbell Set,Sports,Web,Campaign_B,3,58,none,502.06,0,in_stock,0
2025-07-20,North,Smart Lamp,Home,Retail,Campaign_B,21,350,medium,1531.39,0,in_stock,0
2025-07-20,North,Skincare Kit,Beauty,Retail,Campaign_B,63,743,high,4686.24,0,in_stock,0
2025-07-20,West,Tablet,Electronics,Mobile,Campaign_B,44,1042,none,22871.8,0,low_stock,0
2025-07-20,North,Standing Desk,Furniture,Web,Campaign_A,68,566,none,46631.44,0,in_stock,0
2025-07-20,West,Dumbbell Set,Sports,Web,Campaign_A,59,1009,low,9727.99,0,in_stock,0
2025-07-20,East,Winter Jacket,Fashion,Retail,Campaign_B,56,1220,none,13585.67,0,in_stock,0
2025-07-20,East,Skincare Kit,Beauty,Mobile,Campaign_B,80,1007,none,7774.97,0,in_stock,0
2025-07-20,North,Headphones,Electronics,Web,Campaign_A,64,898,low,13729.69,0,in_stock,0
2025-07-21,North,Skincare Kit,Beauty,Mobile,Campaign_C,57,857,low,4994.56,0,in_stock,0
2025-07-21,North,Headphones,Electronics,Mobile,Campaign_A,50,849,high,8586.75,0,in_stock,0
2025-07-21,West,Yoga Mat,Sports,Web,Campaign_A,28,229,low,1501.13,0,in_stock,0
2025-07-21,South,Smart Lamp,Home,Web,Campaign_C,31,683,medium,1680.91,0,in_stock,0
2025-07-21,South,Skincare Kit,Beauty,Web,Campaign_B,27,666,high,2008.38,0,in_stock,0
2025-07-21,South,T-Shirt,Fashion,Web,,37,417,medium,1075.5,0,in_stock,0
2025-07-21,North,Organic Bundle,Grocery,Web,Campaign_C,56,953,high,2368.14,0,in_stock,0
2025-07-21,East,Skincare Kit,Beauty,Retail,Campaign_B,68,770,none,6402.51,0,in_stock,0
2025-07-21,West,Office Chair,Furniture,Web,Campaign_A,4,69,medium,1242.64,0,in_stock,0
2025-07-21,West,Smartphone,Electronics,Web,,26,274,high,13063.31,0,in_stock,0
2025-07-21,East,Smart Lamp,Home,Mobile,Campaign_B,54,465,none,3837.1,0,in_stock,0
2025-07-21,East,Laptop,Electronics,Retail,Campaign_A,61,1323,none,81927.54,0,in_stock,0
2025-07-21,East,Running Shoes,Fashion,Retail,Campaign_A,50,609,high,5307.15,0,in_stock,0
2025-07-21,West,Smart Lamp,Home,Mobile,Campaign_A,49,891,low,4201.72,0,in_stock,0
2025-07-22,South,Headphones,Electronics,Web,Campaign_C,31,334,medium,5066.4,0,in_stock,0
2025-07-22,South,Office Chair,Furniture,Retail,Campaign_A,40,726,none,17244.65,0,in_stock,0
2025-07-22,South,Skincare Kit,Beauty,Mobile,Campaign_A,7,467,low,841.12,0,out_of_stock,0
2025-07-22,South,Yoga Mat,Sports,Mobile,Campaign_B,34,587,medium,1332.46,0,in_stock,0
2025-07-22,North,Snack Box,Grocery,Web,Campaign_A,39,386,medium,675.1,0,low_stock,0
2025-07-22,North,Laptop,Electronics,Web,Campaign_B,44,491,none,43034.27,0,in_stock,0
2025-07-22,West,Coffee Pack,Grocery,Web,,37,497,medium,802.55,0,in_stock,0
2025-07-22,West,Smart Lamp,Home,Web,Campaign_A,20,225,medium,1583.98,0,in_stock,0
2025-07-22,West,Office Chair,Furniture,Web,Campaign_B,66,1416,low,19849.88,0,low_stock,0
2025-07-22,East,Smart Lamp,Home,Mobile,Campaign_B,25,359,low,1975.04,0,in_stock,0
2025-07-22,East,Skincare Kit,Beauty,Web,Campaign_A,37,636,low,4197.81,0,in_stock,0
2025-07-22,West,Dumbbell Set,Sports,Retail,Campaign_C,10,239,medium,1243.43,0,in_stock,0
2025-07-23,North,Smart Lamp,Home,Mobile,Campaign_B,39,446,none,3209.88,0,in_stock,0
2025-07-23,South,Office Chair,Furniture,Mobile,Campaign_A,35,416,high,10707.44,0,in_stock,0
2025-07-23,North,Yoga Mat,Sports,Web,Campaign_A,77,1438,medium,3591.85,0,in_stock,0
2025-07-23,West,Smartphone,Electronics,Web,Campaign_B,28,494,none,21078.38,0,in_stock,0
2025-07-23,South,T-Shirt,Fashion,Mobile,Campaign_B,45,687,none,1609.36,0,in_stock,0
2025-07-23,West,Standing Desk,Furniture,Mobile,Campaign_B,47,558,low,24947.69,0,in_stock,0
2025-07-23,West,Dumbbell Set,Sports,Web,Campaign_C,42,1012,low,5206.33,0,in_stock,0
2025-07-23,East,Laptop,Electronics,Web,Campaign_C,69,836,none,75097.56,0,low_stock,0
2025-07-23,East,Standing Desk,Furniture,Retail,Campaign_B,37,749,medium,18517.1,0,in_stock,0
2025-07-23,West,Smart Lamp,Home,Web,Campaign_C,33,273,low,2374.71,0,in_stock,0
2025-07-23,South,Snack Box,Grocery,Web,Campaign_A,27,298,high,441.32,0,in_stock,0
2025-07-24,North,Winter Jacket,Fashion,Web,Campaign_C,34,693,high,4725.93,0,in_stock,0
2025-07-24,South,Winter Jacket,Fashion,Web,Campaign_A,4,43,low,845.67,0,in_stock,0
2025-07-24,North,Smart Lamp,Home,Web,,64,1399,none,4286.28,0,in_stock,0
2025-07-24,South,Headphones,Electronics,Mobile,Campaign_B,23,216,none,4971.48,0,in_stock,0
2025-07-24,West,Skincare Kit,Beauty,Web,Campaign_C,75,1030,low,5812.21,0,in_stock,0
2025-07-24,East,Dumbbell Set,Sports,Mobile,Campaign_B,28,288,none,4433.62,0,in_stock,0
2025-07-24,East,Smart Lamp,Home,Web,Campaign_C,1,15,none,72.22,0,in_stock,0
2025-07-24,West,Dumbbell Set,Sports,Web,,48,546,none,5841.21,0,in_stock,0
2025-07-25,South,T-Shirt,Fashion,Mobile,Campaign_B,33,561,high,915.69,0,in_stock,0
2025-07-25,South,Standing Desk,Furniture,Mobile,Campaign_B,26,269,medium,12517.64,0,in_stock,0
2025-07-25,North,Skincare Kit,Beauty,Mobile,,34,287,none,2798.04,0,in_stock,0
2025-07-25,North,Dumbbell Set,Sports,Mobile,Campaign_B,42,449,high,4419.57,0,in_stock,0
2025-07-25,West,Winter Jacket,Fashion,Mobile,Campaign_A,32,686,low,7544.27,0,low_stock,0
2025-07-25,North,T-Shirt,Fashion,Web,Campaign_B,44,410,low,1729.75,0,low_stock,0
2025-07-25,West,Smart Lamp,Home,Mobile,Campaign_B,32,473,none,2499.88,0,in_stock,0
2025-07-25,West,Skincare Kit,Beauty,Web,Campaign_B,11,630,low,1066.72,0,out_of_stock,0
2025-07-25,East,Office Chair,Furniture,Web,Campaign_B,43,509,low,14283.9,0,in_stock,0
2025-07-25,East,Yoga Mat,Sports,Web,Campaign_B,45,379,none,2234.64,0,in_stock,0
2025-07-25,West,Office Chair,Furniture,Mobile,Campaign_B,54,1323,none,20831.71,0,in_stock,0
2025-07-26,North,Smart Lamp,Home,Web,,52,713,medium,3255.95,0,in_stock,0
2025-07-26,South,Winter Jacket,Fashion,Web,Campaign_A,72,1171,high,11873.14,0,in_stock,0
2025-07-26,South,Smart Lamp,Home,Retail,Campaign_C,66,999,none,4709.74,0,in_stock,0
2025-07-26,South,Yoga Mat,Sports,Web,Campaign_B,22,369,none,1213.78,0,in_stock,0
2025-07-26,South,Coffee Pack,Grocery,Web,Campaign_C,12,691,none,399.79,0,out_of_stock,0
2025-07-26,North,Skincare Kit,Beauty,Mobile,Campaign_B,19,955,low,1579.35,0,out_of_stock,0
2025-07-26,East,Headphones,Electronics,Web,Campaign_C,85,790,none,17503.2,0,in_stock,0
2025-07-26,West,Tablet,Electronics,Web,Campaign_B,23,191,none,11308.83,0,low_stock,0
2025-07-26,West,Winter Jacket,Fashion,Retail,Campaign_A,35,678,high,6291.5,0,in_stock,0
2025-07-26,East,Standing Desk,Furniture,Mobile,Campaign_C,69,690,low,34155.71,0,in_stock,0
2025-07-26,East,Skincare Kit,Beauty,Web,Campaign_A,70,631,none,7031.47,0,in_stock,0
2025-07-26,West,Yoga Mat,Sports,Mobile,Campaign_C,70,1713,none,3637.87,0,in_stock,0
2025-07-27,South,Office Chair,Furniture,Web,Campaign_A,50,802,none,20429.01,0,low_stock,0
2025-07-27,South,Tablet,Electronics,Retail,Campaign_C,71,1103,medium,28092.2,0,in_stock,0
2025-07-27,South,Dumbbell Set,Sports,Mobile,Campaign_B,42,965,none,6651.74,0,in_stock,0
2025-07-27,South,Winter Jacket,Fashion,Mobile,Campaign_A,42,1007,none,9845.92,0,in_stock,0
2025-07-27,North,Headphones,Electronics,Web,Campaign_C,47,910,none,9671.12,0,in_stock,0
2025-07-27,West,Headphones,Electronics,Mobile,Campaign_B,37,718,low,6583.14,0,in_stock,0
2025-07-27,West,Smart Lamp,Home,Mobile,Campaign_B,73,617,medium,4427.32,0,in_stock,0
2025-07-27,East,Skincare Kit,Beauty,Mobile,Campaign_B,35,471,none,3657.24,0,in_stock,0
2025-07-27,East,Coffee Pack,Grocery,Retail,,37,509,low,842.03,0,in_stock,0
2025-07-27,North,T-Shirt,Fashion,Web,Campaign_A,83,1534,high,2501.79,0,in_stock,0
2025-07-28,South,Smartphone,Electronics,Mobile,Campaign_C,42,992,none,32068.53,0,in_stock,0
2025-07-28,South,Office Chair,Furniture,Web,,63,569,low,16554.03,0,in_stock,0
2025-07-28,North,Smart Lamp,Home,Retail,Campaign_B,38,603,medium,2455.42,0,low_stock,0
2025-07-28,North,Standing Desk,Furniture,Web,,55,1181,low,27926.22,0,in_stock,0
2025-07-28,West,Dumbbell Set,Sports,Retail,,61,733,high,5367.4,0,in_stock,0
2025-07-28,South,Smart Lamp,Home,Web,Campaign_B,26,219,medium,1809.38,0,in_stock,0
2025-07-28,West,Smart Lamp,Home,Web,Campaign_B,39,650,low,2717.54,0,low_stock,0
2025-07-28,East,Yoga Mat,Sports,Web,Campaign_A,33,385,low,1630.21,0,in_stock,0
2025-07-28,East,Standing Desk,Furniture,Retail,Campaign_A,42,490,medium,21682.53,0,in_stock,0
2025-07-28,East,Laptop,Electronics,Mobile,Campaign_B,56,1050,none,61699.99,0,in_stock,0
2025-07-28,East,Smart Lamp,Home,Web,,53,854,low,3651.73,0,in_stock,0
2025-07-28,West,Skincare Kit,Beauty,Web,Campaign_B,33,302,none,3158.99,0,in_stock,0
2025-07-29,South,Skincare Kit,Beauty,Retail,Campaign_A,29,660,medium,2749.41,0,in_stock,0
2025-07-29,South,Dumbbell Set,Sports,Mobile,Campaign_B,9,437,medium,1182.16,0,out_of_stock,0
2025-07-29,South,Smart Lamp,Home,Web,Campaign_C,28,595,low,2115.1,0,in_stock,0
2025-07-29,South,Winter Jacket,Fashion,Mobile,Campaign_C,44,753,low,7222.22,0,in_stock,0
2025-07-29,North,Office Chair,Furniture,Mobile,Campaign_B,20,426,low,6597.6,0,in_stock,0
2025-07-29,West,Laptop,Electronics,Retail,Campaign_A,32,356,high,26978.83,0,in_stock,0
2025-07-29,West,Skincare Kit,Beauty,Web,Campaign_A,35,499,none,4297.91,0,in_stock,0
2025-07-29,East,Yoga Mat,Sports,Retail,Campaign_A,63,1190,none,3539.52,0,in_stock,0
2025-07-29,East,Standing Desk,Furniture,Mobile,Campaign_A,38,922,low,27054.46,0,in_stock,0
2025-07-29,North,Yoga Mat,Sports,Web,,36,474,none,1789.44,0,in_stock,0
2025-07-30,North,Coffee Pack,Grocery,Retail,Campaign_A,39,507,none,1580.13,0,in_stock,0
2025-07-30,South,Tablet,Electronics,Web,Campaign_B,44,367,none,21572.57,0,in_stock,0
2025-07-30,North,Office Chair,Furniture,Web,Campaign_A,49,719,low,19438.87,0,in_stock,0
2025-07-30,South,T-Shirt,Fashion,Retail,Campaign_A,43,401,none,1856.69,0,low_stock,0
2025-07-30,South,Standing Desk,Furniture,Mobile,Campaign_B,40,897,none,24213.02,0,in_stock,0
2025-07-30,West,Winter Jacket,Fashion,Mobile,Campaign_A,37,881,none,8984.16,0,in_stock,0
2025-07-30,North,Headphones,Electronics,Mobile,Campaign_B,50,675,low,9840.99,0,in_stock,0
2025-07-30,West,Smart Lamp,Home,Web,Campaign_A,40,927,none,3850.71,0,in_stock,0
2025-07-30,West,Skincare Kit,Beauty,Web,Campaign_B,75,1183,none,7105.86,0,low_stock,0
2025-07-30,East,Smart Lamp,Home,Mobile,,37,668,medium,2108.63,0,in_stock,0
2025-07-30,East,Office Chair,Furniture,Mobile,Campaign_C,43,701,low,13475.53,0,in_stock,0
2025-07-30,East,Skincare Kit,Beauty,Mobile,Campaign_B,27,407,none,2841.12,0,in_stock,0
2025-07-30,East,Winter Jacket,Fashion,Retail,Campaign_A,31,474,high,5069.95,0,in_stock,0
2025-07-31,South,Standing Desk,Furniture,Web,Campaign_B,56,1327,medium,29791.54,0,in_stock,0
2025-07-31,South,Yoga Mat,Sports,Web,Campaign_B,49,597,low,2074.01,0,in_stock,0
2025-07-31,North,Standing Desk,Furniture,Web,Campaign_A,42,661,low,27597.19,0,in_stock,0
2025-07-31,North,Skincare Kit,Beauty,Web,Campaign_B,72,967,high,4562.99,0,in_stock,0
2025-07-31,South,Running Shoes,Fashion,Web,Campaign_A,20,200,low,2495.78,0,in_stock,0
2025-07-31,West,Skincare Kit,Beauty,Mobile,Campaign_B,10,238,medium,780.44,0,in_stock,0
2025-07-31,West,Standing Desk,Furniture,Web,Campaign_A,40,826,high,20443.3,0,in_stock,0
2025-07-31,East,Dumbbell Set,Sports,Web,Campaign_A,32,392,medium,4029.66,0,in_stock,0
2025-07-31,East,Winter Jacket,Fashion,Mobile,Campaign_A,31,424,none,7719.52,0,low_stock,0
2025-07-31,North,Organic Bundle,Grocery,Web,Campaign_B,62,1356,medium,3101.41,0,in_stock,0
2025-08-01,South,Winter Jacket,Fashion,Web,Campaign_A,46,1060,none,11660.14,0,low_stock,0
2025-08-01,South,Smart Lamp,Home,Retail,Campaign_A,49,787,none,4499.26,0,in_stock,0
2025-08-01,South,Organic Bundle,Grocery,Web,Campaign_C,57,1179,medium,2833.94,0,in_stock,0
2025-08-01,North,Skincare Kit,Beauty,Web,,32,354,medium,2125.12,0,in_stock,0
2025-08-01,North,Running Shoes,Fashion,Retail,Campaign_A,72,1042,low,8848.21,0,in_stock,0
2025-08-01,West,Running Shoes,Fashion,Mobile,Campaign_B,37,482,none,5096.84,0,in_stock,0
2025-08-01,West,Headphones,Electronics,Web,,37,782,medium,5921.5,0,in_stock,0
2025-08-01,East,Smartphone,Electronics,Web,Campaign_B,74,1487,low,54316.77,0,low_stock,0
2025-08-01,East,Office Chair,Furniture,Web,Campaign_A,33,720,none,13814.86,0,in_stock,0
2025-08-01,East,Organic Bundle,Grocery,Web,,53,1281,none,3198.39,0,low_stock,0
2025-08-01,West,Dumbbell Set,Sports,Web,Campaign_A,53,729,low,8989.96,0,in_stock,0
2025-08-02,South,Running Shoes,Fashion,Web,Campaign_A,43,1070,none,6543.64,0,in_stock,0
2025-08-02,South,Smartphone,Electronics,Mobile,Campaign_C,61,1116,medium,33083.95,0,in_stock,0
2025-08-02,South,Organic Bundle,Grocery,Mobile,Campaign_A,3,67,medium,171.29,0,in_stock,0
2025-08-02,North,Standing Desk,Furniture,Web,Campaign_B,65,1039,low,33920.77,0,in_stock,0
2025-08-02,West,Running Shoes,Fashion,Web,Campaign_A,56,1150,none,8380.43,0,in_stock,0
2025-08-02,North,Smartphone,Electronics,Web,Campaign_B,72,1458,low,46040.59,0,in_stock,0
2025-08-02,West,Dumbbell Set,Sports,Web,Campaign_A,40,400,none,6963.4,0,low_stock,0
2025-08-02,West,Skincare Kit,Beauty,Mobile,Campaign_C,70,1048,medium,5292.42,0,in_stock,0
2025-08-02,East,Organic Bundle,Grocery,Web,Campaign_C,1,11,none,53.15,0,low_stock,0
2025-08-02,East,Laptop,Electronics,Mobile,Campaign_B,37,394,high,25676.15,0,in_stock,0
2025-08-02,East,Skincare Kit,Beauty,Mobile,Campaign_C,54,1238,none,5025.08,0,in_stock,0
2025-08-02,West,Smartphone,Electronics,Web,Campaign_C,71,1400,high,36504.42,0,in_stock,0
2025-08-03,South,T-Shirt,Fashion,Web,Campaign_A,60,1145,high,1977.21,0,in_stock,0
2025-08-03,South,Organic Bundle,Grocery,Web,Campaign_A,52,1126,none,3915.45,0,in_stock,0
2025-08-03,North,Smart Lamp,Home,Mobile,Campaign_C,23,261,low,1380.66,0,in_stock,0
2025-08-03,North,Headphones,Electronics,Retail,Campaign_B,22,216,none,4459.57,0,in_stock,0
2025-08-03,North,Dumbbell Set,Sports,Web,Campaign_B,38,518,none,5680.57,0,in_stock,0
2025-08-03,West,Organic Bundle,Grocery,Mobile,Campaign_C,16,253,none,826.54,0,in_stock,0
2025-08-03,South,Smart Lamp,Home,Web,Campaign_A,49,1177,low,3682.67,0,low_stock,0
2025-08-03,West,Laptop,Electronics,Mobile,Campaign_B,32,422,none,34995.66,0,in_stock,0
2025-08-03,West,Yoga Mat,Sports,Web,Campaign_B,44,974,low,1988.61,0,in_stock,0
2025-08-03,East,Smartphone,Electronics,Retail,Campaign_B,61,615,low,41992.61,0,low_stock,0
2025-08-03,East,Organic Bundle,Grocery,Mobile,Campaign_C,18,1236,none,1151.23,0,out_of_stock,0
2025-08-03,East,Smart Lamp,Home,Mobile,Campaign_A,71,1552,none,6726.91,0,in_stock,0
2025-08-03,West,Running Shoes,Fashion,Web,Campaign_B,41,619,medium,3962.54,0,in_stock,0
2025-08-04,South,Standing Desk,Furniture,Web,Campaign_A,9,97,none,5973.89,0,low_stock,0
2025-08-04,South,Smart Lamp,Home,Web,Campaign_B,51,949,medium,3343.15,0,in_stock,0
2025-08-04,South,Skincare Kit,Beauty,Web,Campaign_B,44,1046,none,3941.03,0,low_stock,0
2025-08-04,South,Coffee Pack,Grocery,Web,Campaign_B,53,493,low,1510.62,0,in_stock,0
2025-08-04,North,Running Shoes,Fashion,Mobile,Campaign_A,45,1002,none,6414.01,0,low_stock,0
2025-08-04,North,Skincare Kit,Beauty,Mobile,Campaign_B,31,307,none,2821.49,0,in_stock,0
2025-08-04,West,Yoga Mat,Sports,Mobile,Campaign_A,17,417,none,1053.55,0,in_stock,0
2025-08-04,West,Headphones,Electronics,Retail,Campaign_C,39,501,low,6779.67,0,in_stock,0
2025-08-04,East,Headphones,Electronics,Mobile,,27,480,medium,4102.12,0,in_stock,0
2025-08-04,East,Running Shoes,Fashion,Web,Campaign_A,35,747,medium,4121.49,0,in_stock,0
2025-08-04,East,Smart Lamp,Home,Retail,Campaign_C,25,370,none,1653.52,0,in_stock,0
2025-08-04,East,Skincare Kit,Beauty,Web,Campaign_A,32,702,low,3417.1,0,in_stock,0
2025-08-04,West,Coffee Pack,Grocery,Web,,50,1189,none,1361.55,0,in_stock,0
2025-08-05,West,Standing Desk,Furniture,Retail,Campaign_A,25,217,medium,15397.76,0,in_stock,0
2025-08-05,South,Smart Lamp,Home,Web,Campaign_B,31,369,none,2646.34,0,low_stock,0
2025-08-05,North,Yoga Mat,Sports,Mobile,Campaign_A,33,641,high,1456.71,0,in_stock,0
2025-08-05,South,Yoga Mat,Sports,Mobile,Campaign_A,26,407,none,1667.9,0,in_stock,0
2025-08-05,West,Skincare Kit,Beauty,Retail,Campaign_C,36,735,medium,2671.2,0,in_stock,0
2025-08-05,North,Headphones,Electronics,Web,Campaign_B,32,429,low,6489.51,0,in_stock,0
2025-08-05,West,Coffee Pack,Grocery,Mobile,Campaign_B,65,1391,low,2003.27,0,in_stock,0
2025-08-05,East,Dumbbell Set,Sports,Retail,Campaign_A,67,1445,none,12282.74,0,in_stock,0
2025-08-05,East,Smart Lamp,Home,Retail,Campaign_B,47,423,none,4039.75,0,in_stock,0
2025-08-05,East,Tablet,Electronics,Retail,Campaign_C,56,939,high,17671.09,0,in_stock,0
2025-08-05,East,Office Chair,Furniture,Retail,,32,700,low,9353.64,0,in_stock,0
2025-08-05,West,T-Shirt,Fashion,Retail,Campaign_C,44,712,none,1769.73,0,in_stock,0
2025-08-06,South,Smartphone,Electronics,Web,Campaign_C,37,416,none,24489.33,0,in_stock,0
2025-08-06,South,Smart Lamp,Home,Web,Campaign_A,39,370,none,3135.55,0,in_stock,0
2025-08-06,North,Skincare Kit,Beauty,Retail,Campaign_A,45,1020,none,5042.03,0,in_stock,0
2025-08-06,North,Smart Lamp,Home,Web,Campaign_A,55,1269,high,3236.21,0,in_stock,0
2025-08-06,South,Winter Jacket,Fashion,Mobile,Campaign_B,38,604,none,7620.28,0,in_stock,0
2025-08-06,West,Office Chair,Furniture,Mobile,Campaign_B,53,926,none,19037.25,0,in_stock,0
2025-08-06,East,Standing Desk,Furniture,Retail,Campaign_C,65,1433,low,38293.09,0,in_stock,0
2025-08-06,East,Skincare Kit,Beauty,Mobile,Campaign_C,46,1096,none,4078.75,0,in_stock,0
2025-08-06,West,Running Shoes,Fashion,Retail,Campaign_A,35,623,none,4488.71,0,in_stock,0
2025-08-07,South,T-Shirt,Fashion,Web,Campaign_A,23,243,medium,960.56,0,in_stock,0
2025-08-07,South,Office Chair,Furniture,Web,Campaign_A,35,531,low,12591.75,0,in_stock,0
2025-08-07,North,Skincare Kit,Beauty,Web,Campaign_C,46,698,low,3922.53,0,in_stock,0
2025-08-07,North,Coffee Pack,Grocery,Mobile,Campaign_C,44,1034,none,1375.46,0,in_stock,0
2025-08-07,West,Dumbbell Set,Sports,Web,Campaign_A,29,533,none,4989.06,0,in_stock,0
2025-08-07,East,Yoga Mat,Sports,Web,Campaign_A,42,544,none,2259.78,0,in_stock,0
2025-08-07,East,T-Shirt,Fashion,Mobile,Campaign_C,49,461,none,1854.47,0,in_stock,0
2025-08-07,West,Standing Desk,Furniture,Web,Campaign_A,28,602,medium,17059.18,0,in_stock,0
2025-08-08,North,Coffee Pack,Grocery,Web,Campaign_A,57,976,low,2090.94,0,in_stock,0
