date,region,product,category,channel,campaign,inventory_status,discount_band,holiday_flag,incident_flag,revenue,orders,impressions,avg_order_value,conversion_rate
2025-06-24,East,Running Shoes,Fashion,Retail,Campaign_C,in_stock,low,0,0,113.47,1,16,113.47,6.25
2025-06-24,North,Tablet,Electronics,Mobile,Campaign_B,in_stock,none,0,0,33181.83,66,973,502.76,6.7831
2025-06-25,South,Laptop,Electronics,Web,Campaign_A,in_stock,low,0,0,83311.69,73,1168,1141.26,6.25
2025-06-25,West,Yoga Mat,Sports,Mobile,Campaign_B,in_stock,low,0,0,150.34,3,69,50.11,4.3478
2025-06-25,West,Smart Lamp,Home,Mobile,Campaign_B,in_stock,none,0,0,6241.82,71,1007,87.91,7.0506
2025-06-25,West,Office Chair,Furniture,Retail,Campaign_A,out_of_stock,none,0,0,6195.1,15,885,413.01,1.6949
2025-06-25,West,Headphones,Electronics,Mobile,Campaign_A,in_stock,medium,0,0,13512.37,63,930,214.48,6.7742
2025-06-25,South,Coffee Pack,Grocery,Mobile,Campaign_A,in_stock,none,0,0,704.13,20,477,35.21,4.1929
2025-06-25,South,Skincare Kit,Beauty,Mobile,Campaign_A,low_stock,low,0,0,5061.89,48,866,105.46,5.5427
2025-06-25,North,Standing Desk,Furniture,Retail,Campaign_B,in_stock,none,0,0,35191.0,58,897,606.74,6.466
2025-06-25,North,Yoga Mat,Sports,Web,Campaign_A,in_stock,none,0,0,1810.14,29,626,62.42,4.6326
2025-06-25,North,Skincare Kit,Beauty,Retail,Campaign_A,in_stock,none,0,0,1969.97,18,253,109.44,7.1146
2025-06-25,North,Organic Bundle,Grocery,Retail,Unknown,in_stock,low,0,0,2168.52,43,976,50.43,4.4057
2025-06-25,East,Tablet,Electronics,Web,Campaign_A,in_stock,medium,0,0,20397.89,46,883,443.43,5.2095
2025-06-25,East,Running Shoes,Fashion,Web,Campaign_B,in_stock,high,0,0,3781.54,44,659,85.94,6.6768
2025-06-26,West,Headphones,Electronics,Retail,Campaign_C,in_stock,none,0,0,5590.53,33,368,169.41,8.9674
2025-06-26,West,Dumbbell Set,Sports,Mobile,Campaign_C,in_stock,high,0,0,3591.89,39,670,92.1,5.8209
2025-06-26,South,Winter Jacket,Fashion,Retail,Campaign_A,in_stock,none,0,0,8650.97,36,494,240.3,7.2874
2025-06-26,South,Smartphone,Electronics,Mobile,Campaign_C,in_stock,none,0,0,17144.49,24,385,714.35,6.2338
2025-06-26,South,Skincare Kit,Beauty,Web,Campaign_A,in_stock,none,0,0,3902.91,35,664,111.51,5.2711
2025-06-26,North,Smartphone,Electronics,Mobile,Campaign_B,in_stock,none,0,0,39742.95,57,895,697.24,6.3687
2025-06-26,North,Skincare Kit,Beauty,Web,Unknown,in_stock,none,0,0,2599.59,33,422,78.78,7.8199
2025-06-26,North,Office Chair,Furniture,Web,Campaign_C,in_stock,low,0,0,18614.9,57,476,326.58,11.9748
2025-06-26,East,Skincare Kit,Beauty,Mobile,Campaign_C,in_stock,none,0,0,1493.08,18,290,82.95,6.2069
2025-06-26,East,Organic Bundle,Grocery,Mobile,Campaign_C,in_stock,medium,0,0,2031.95,41,357,49.56,11.4846
2025-06-26,East,Office Chair,Furniture,Mobile,Campaign_B,in_stock,none,0,0,2768.86,8,90,346.11,8.8889
2025-06-27,West,Skincare Kit,Beauty,Web,Campaign_A,in_stock,none,0,0,4644.2,45,681,103.2,6.6079
2025-06-27,West,Tablet,Electronics,Web,Unknown,in_stock,medium,0,0,18076.27,49,1159,368.9,4.2278
2025-06-27,West,Coffee Pack,Grocery,Mobile,Campaign_C,in_stock,low,0,0,740.85,26,387,28.49,6.7183
2025-06-27,South,Smartphone,Electronics,Mobile,Campaign_A,low_stock,none,0,0,38564.21,50,1063,771.28,4.7037
2025-06-27,South,Smart Lamp,Home,Mobile,Campaign_A,low_stock,none,0,0,3740.09,41,747,91.22,5.4886
2025-06-27,South,Dumbbell Set,Sports,Web,Campaign_A,in_stock,none,0,0,11494.35,61,623,188.43,9.7913
2025-06-27,North,Smart Lamp,Home,Mobile,Campaign_B,in_stock,none,0,0,4173.36,50,497,83.47,10.0604
2025-06-27,East,Organic Bundle,Grocery,Web,Campaign_B,in_stock,medium,0,0,2549.07,45,471,56.65,9.5541
2025-06-27,North,Headphones,Electronics,Mobile,Campaign_C,in_stock,none,0,0,9542.58,47,469,203.03,10.0213
2025-06-27,North,Coffee Pack,Grocery,Web,Campaign_B,in_stock,low,0,0,1897.47,64,1437,29.65,4.4537
2025-06-27,East,Winter Jacket,Fashion,Web,Campaign_B,low_stock,medium,0,0,8182.32,44,1051,185.96,4.1865
2025-06-27,East,Smart Lamp,Home,Web,Campaign_B,in_stock,none,0,0,4137.1,47,996,88.02,4.7189
2025-06-27,East,Office Chair,Furniture,Web,Campaign_A,in_stock,none,0,0,21313.35,50,477,426.27,10.4822
2025-06-27,North,Skincare Kit,Beauty,Mobile,Campaign_A,low_stock,medium,0,0,1162.56,14,238,83.04,5.8824
2025-06-28,South,Skincare Kit,Beauty,Retail,Campaign_C,in_stock,none,0,0,3273.75,33,293,99.2,11.2628
2025-06-28,West,Winter Jacket,Fashion,Web,Campaign_C,in_stock,none,0,0,12907.71,58,987,222.55,5.8764
2025-06-28,West,Tablet,Electronics,Mobile,Campaign_A,in_stock,high,0,0,32836.06,77,1775,426.44,4.338
2025-06-28,West,Snack Box,Grocery,Mobile,Campaign_A,in_stock,none,0,0,1066.16,42,424,25.38,9.9057
2025-06-28,West,Skincare Kit,Beauty,Mobile,Campaign_B,in_stock,none,0,0,2178.21,24,494,90.76,4.8583
2025-06-28,South,T-Shirt,Fashion,Mobile,Campaign_A,low_stock,none,0,0,1370.55,32,303,42.83,10.5611
2025-06-28,South,Office Chair,Furniture,Web,Unknown,low_stock,medium,0,0,14976.76,57,1276,262.75,4.4671
2025-06-28,East,Tablet,Electronics,Web,Campaign_A,in_stock,low,0,0,19677.8,36,387,546.61,9.3023
2025-06-28,North,Smart Lamp,Home,Mobile,Campaign_B,in_stock,none,0,0,2865.99,32,676,89.56,4.7337
2025-06-28,North,Skincare Kit,Beauty,Web,Campaign_B,in_stock,none,0,0,7493.14,71,1274,105.54,5.573
2025-06-28,North,Headphones,Electronics,Mobile,Campaign_C,in_stock,none,0,0,10678.44,55,704,194.15,7.8125
2025-06-28,North,Coffee Pack,Grocery,Retail,Campaign_B,in_stock,low,0,0,1809.46,68,1050,26.61,6.4762
2025-06-28,East,Yoga Mat,Sports,Web,Campaign_A,in_stock,none,0,0,3575.42,58,759,61.65,7.6416
2025-06-28,South,Headphones,Electronics,Web,Campaign_A,in_stock,medium,0,0,173.09,1,16,173.09,6.25
2025-06-29,West,Yoga Mat,Sports,Mobile,Campaign_A,in_stock,none,0,0,4945.89,82,1838,60.32,4.4614
2025-06-29,West,Winter Jacket,Fashion,Mobile,Campaign_A,in_stock,none,0,0,18577.47,75,795,247.7,9.434
2025-06-29,West,Tablet,Electronics,Web,Campaign_C,out_of_stock,none,0,0,10979.66,24,1343,457.49,1.787
2025-06-29,West,Smart Lamp,Home,Web,Campaign_B,in_stock,low,0,0,5351.43,73,796,73.31,9.1709
2025-06-29,South,Smart Lamp,Home,Retail,Campaign_C,in_stock,none,0,0,2813.51,39,955,72.14,4.0838
2025-06-29,South,Skincare Kit,Beauty,Web,Campaign_A,in_stock,none,0,0,8850.09,73,1156,121.23,6.3149
2025-06-29,South,Office Chair,Furniture,Mobile,Campaign_B,in_stock,medium,0,0,15606.44,51,1125,306.01,4.5333
2025-06-29,South,Laptop,Electronics,Web,Campaign_A,in_stock,none,0,0,116141.98,96,1794,1209.81,5.3512
2025-06-29,North,Smart Lamp,Home,Retail,Campaign_B,in_stock,none,0,0,4231.0,49,495,86.35,9.899
2025-06-29,North,Dumbbell Set,Sports,Mobile,Campaign_B,in_stock,none,0,0,3703.79,25,395,148.15,6.3291
2025-06-29,North,Coffee Pack,Grocery,Web,Campaign_B,in_stock,medium,0,0,2102.17,77,978,27.3,7.8732
2025-06-29,East,Smart Lamp,Home,Web,Campaign_C,in_stock,medium,0,0,3808.09,61,982,62.43,6.2118
2025-06-29,East,Office Chair,Furniture,Web,Campaign_C,in_stock,medium,0,0,20641.86,70,1500,294.88,4.6667
2025-06-29,East,Headphones,Electronics,Mobile,Campaign_B,in_stock,low,0,0,12640.82,67,1530,188.67,4.3791
2025-06-30,West,Smart Lamp,Home,Web,Campaign_A,in_stock,none,0,0,2651.57,33,362,80.35,9.116
2025-06-30,West,Laptop,Electronics,Web,Campaign_B,in_stock,high,0,0,32734.6,46,818,711.62,5.6235
2025-06-30,West,Standing Desk,Furniture,Web,Campaign_C,in_stock,low,0,0,20074.09,38,426,528.27,8.9202
2025-06-30,South,Skincare Kit,Beauty,Retail,Campaign_A,in_stock,none,0,0,8360.8,75,1159,111.48,6.4711
2025-06-30,South,Headphones,Electronics,Web,Campaign_B,in_stock,low,0,0,9511.19,50,588,190.22,8.5034
2025-06-30,South,Standing Desk,Furniture,Web,Campaign_C,in_stock,none,0,0,18550.62,33,342,562.14,9.6491
2025-06-30,North,Skincare Kit,Beauty,Retail,Campaign_A,low_stock,none,0,0,2379.52,23,264,103.46,8.7121
2025-06-30,North,Organic Bundle,Grocery,Mobile,Campaign_A,in_stock,none,0,0,3682.11,49,795,75.15,6.1635
2025-06-30,North,Laptop,Electronics,Web,Campaign_A,in_stock,medium,0,0,60532.29,58,815,1043.66,7.1166
2025-06-30,East,Yoga Mat,Sports,Web,Campaign_A,in_stock,low,0,0,3148.84,54,978,58.31,5.5215
2025-06-30,East,Running Shoes,Fashion,Mobile,Unknown,in_stock,none,0,0,339.28,3,54,113.09,5.5556
2025-06-30,North,Smart Lamp,Home,Mobile,Unknown,in_stock,medium,0,0,2944.67,56,1134,52.58,4.9383
2025-07-01,West,Smart Lamp,Home,Retail,Campaign_C,in_stock,high,0,0,2790.48,51,1106,54.72,4.6112
2025-07-01,South,Running Shoes,Fashion,Web,Campaign_A,in_stock,none,0,0,7393.87,49,1102,150.9,4.4465
2025-07-01,South,Dumbbell Set,Sports,Web,Campaign_A,in_stock,none,0,0,1620.08,10,162,162.01,6.1728
2025-07-01,North,Winter Jacket,Fashion,Web,Campaign_A,low_stock,none,0,0,10692.66,45,989,237.61,4.5501
2025-07-01,West,Tablet,Electronics,Mobile,Campaign_A,in_stock,none,0,0,20211.71,39,379,518.25,10.2902
2025-07-01,North,Skincare Kit,Beauty,Retail,Campaign_A,in_stock,low,0,0,4531.86,49,623,92.49,7.8652
2025-07-01,North,Organic Bundle,Grocery,Retail,Campaign_A,in_stock,low,0,0,1084.71,15,142,72.31,10.5634
2025-07-01,East,Winter Jacket,Fashion,Web,Campaign_C,in_stock,none,0,0,14753.8,67,1525,220.21,4.3934
2025-07-01,East,Standing Desk,Furniture,Retail,Campaign_C,in_stock,medium,0,0,10349.68,20,268,517.48,7.4627
2025-07-01,North,Smartphone,Electronics,Web,Campaign_A,in_stock,none,0,0,23652.74,26,425,909.72,6.1176
2025-07-02,West,Smartphone,Electronics,Mobile,Campaign_B,low_stock,none,0,0,41972.73,54,1295,777.27,4.1699
2025-07-02,West,Smart Lamp,Home,Mobile,Campaign_B,in_stock,medium,0,0,2655.04,43,904,61.75,4.7566
2025-07-02,West,Skincare Kit,Beauty,Retail,Campaign_A,in_stock,low,0,0,3320.57,33,674,100.62,4.8961
2025-07-02,West,Coffee Pack,Grocery,Mobile,Campaign_C,out_of_stock,none,0,0,397.73,13,719,30.59,1.8081
2025-07-02,South,Standing Desk,Furniture,Web,Campaign_C,in_stock,medium,0,0,15288.1,35,791,436.8,4.4248
2025-07-02,North,Yoga Mat,Sports,Web,Campaign_C,in_stock,none,0,0,1993.04,41,674,48.61,6.0831
2025-07-02,North,Headphones,Electronics,Mobile,Campaign_B,in_stock,none,0,0,11512.56,59,621,195.13,9.5008
2025-07-02,East,Standing Desk,Furniture,Web,Campaign_C,in_stock,none,0,0,9293.0,16,157,580.81,10.1911
2025-07-02,East,Smart Lamp,Home,Retail,Campaign_A,in_stock,high,0,0,3608.17,60,1469,60.14,4.0844
2025-07-02,South,Laptop,Electronics,Web,Campaign_A,in_stock,low,0,0,53434.39,42,918,1272.25,4.5752
2025-07-03,South,Smart Lamp,Home,Web,Campaign_A,in_stock,none,0,0,3586.95,43,520,83.42,8.2692
2025-07-03,West,Skincare Kit,Beauty,Web,Campaign_A,in_stock,none,0,0,852.22,8,121,106.53,6.6116
2025-07-03,West,Running Shoes,Fashion,Mobile,Campaign_C,in_stock,none,0,0,3332.92,26,467,128.19,5.5675
2025-07-03,West,Laptop,Electronics,Retail,Unknown,in_stock,none,0,0,50745.0,49,584,1035.61,8.3904
2025-07-03,South,Snack Box,Grocery,Retail,Unknown,out_of_stock,none,0,0,237.38,13,493,18.26,2.6369
2025-07-03,South,Laptop,Electronics,Mobile,Campaign_A,in_stock,none,0,0,33437.95,26,514,1286.07,5.0584
2025-07-03,South,Office Chair,Furniture,Mobile,Campaign_A,low_stock,medium,0,0,7148.45,19,427,376.23,4.4496
2025-07-03,North,Smart Lamp,Home,Mobile,Unknown,in_stock,low,0,0,2516.36,38,647,66.22,5.8733
2025-07-03,North,Winter Jacket,Fashion,Mobile,Campaign_B,in_stock,none,0,0,8869.14,45,942,197.09,4.7771
2025-07-03,North,Skincare Kit,Beauty,Web,Campaign_B,in_stock,none,0,0,4049.2,43,461,94.17,9.3275
2025-07-03,North,Organic Bundle,Grocery,Mobile,Campaign_C,in_stock,high,0,0,609.14,17,286,35.83,5.9441
2025-07-03,East,Smart Lamp,Home,Mobile,Campaign_B,in_stock,none,0,0,5076.35,65,1329,78.1,4.8909
2025-07-03,East,Skincare Kit,Beauty,Mobile,Unknown,in_stock,none,0,0,3679.91,43,701,85.58,6.1341
2025-07-03,East,Coffee Pack,Grocery,Web,Campaign_A,low_stock,none,0,0,1086.08,32,390,33.94,8.2051
2025-07-04,West,T-Shirt,Fashion,Retail,Campaign_A,in_stock,none,1,0,1009.39,22,464,45.88,4.7414
2025-07-04,West,Skincare Kit,Beauty,Web,Campaign_A,in_stock,high,1,0,1854.82,26,568,71.34,4.5775
2025-07-04,West,Laptop,Electronics,Mobile,Unknown,in_stock,none,1,0,51811.17,53,741,977.57,7.1525
2025-07-04,South,Yoga Mat,Sports,Mobile,Campaign_B,in_stock,high,1,0,2453.8,64,1061,38.34,6.032
2025-07-04,South,Winter Jacket,Fashion,Web,Campaign_A,in_stock,low,1,0,7596.55,34,509,223.43,6.6798
2025-07-04,South,Tablet,Electronics,Mobile,Campaign_C,in_stock,high,1,0,12229.81,36,837,339.72,4.3011
2025-07-04,South,Skincare Kit,Beauty,Web,Campaign_A,in_stock,medium,1,0,4700.86,55,706,85.47,7.7904
2025-07-04,West,Standing Desk,Furniture,Web,Campaign_A,in_stock,none,1,0,33076.07,42,751,787.53,5.5925
2025-07-04,North,Winter Jacket,Fashion,Mobile,Campaign_B,in_stock,none,1,0,9099.55,40,646,227.49,6.192
2025-07-04,North,Skincare Kit,Beauty,Web,Campaign_A,in_stock,none,1,0,6292.84,60,706,104.88,8.4986
2025-07-04,North,Office Chair,Furniture,Mobile,Campaign_C,in_stock,low,1,0,17374.79,57,899,304.82,6.3404
2025-07-04,East,Winter Jacket,Fashion,Retail,Campaign_B,low_stock,low,1,0,9980.54,46,984,216.97,4.6748
2025-07-04,East,Skincare Kit,Beauty,Web,Campaign_B,in_stock,low,1,0,2917.97,36,396,81.05,9.0909
2025-07-04,East,Office Chair,Furniture,Web,Campaign_A,in_stock,low,1,0,20003.33,49,1068,408.23,4.588
2025-07-04,North,Yoga Mat,Sports,Mobile,Campaign_B,in_stock,medium,1,0,752.03,20,296,37.6,6.7568
2025-07-05,West,Snack Box,Grocery,Web,Campaign_A,in_stock,medium,0,0,1117.09,63,1526,17.73,4.1284
2025-07-05,West,Smartphone,Electronics,Web,Campaign_A,low_stock,low,0,0,34905.64,48,393,727.2,12.2137
2025-07-05,West,Smart Lamp,Home,Web,Unknown,in_stock,low,0,0,1879.42,33,646,56.95,5.1084
2025-07-05,West,Dumbbell Set,Sports,Mobile,Campaign_B,in_stock,high,0,0,6668.52,58,1301,114.97,4.4581
2025-07-05,South,Standing Desk,Furniture,Retail,Campaign_B,in_stock,none,0,0,29257.6,48,1062,609.53,4.5198
2025-07-05,South,Skincare Kit,Beauty,Web,Campaign_A,in_stock,low,0,0,4155.04,45,1024,92.33,4.3945
2025-07-05,South,Laptop,Electronics,Web,Campaign_A,in_stock,low,0,0,26194.99,21,484,1247.38,4.3388
2025-07-05,North,Standing Desk,Furniture,Web,Campaign_A,in_stock,medium,0,0,39799.41,68,1172,585.29,5.802
2025-07-05,North,Coffee Pack,Grocery,Mobile,Campaign_A,in_stock,none,0,0,1495.59,44,656,33.99,6.7073
2025-07-05,East,Winter Jacket,Fashion,Web,Campaign_C,in_stock,none,0,0,1101.76,5,60,220.35,8.3333
2025-07-05,East,Smart Lamp,Home,Web,Campaign_A,in_stock,low,0,0,3510.34,46,1120,76.31,4.1071
2025-07-05,South,Coffee Pack,Grocery,Retail,Campaign_C,low_stock,low,0,0,1995.87,73,711,27.34,10.2672
2025-07-06,South,Smart Lamp,Home,Web,Campaign_C,in_stock,none,0,0,3530.48,43,920,82.1,4.6739
2025-07-06,West,Smartphone,Electronics,Mobile,Campaign_A,in_stock,none,0,0,45286.55,48,1158,943.47,4.1451
2025-07-06,West,Running Shoes,Fashion,Web,Campaign_A,in_stock,none,0,0,692.13,5,100,138.43,5.0
2025-07-06,West,Dumbbell Set,Sports,Mobile,Campaign_C,in_stock,low,0,0,3453.03,27,411,127.89,6.5693
2025-07-06,West,Coffee Pack,Grocery,Web,Campaign_B,in_stock,none,0,0,2471.58,78,626,31.69,12.4601
2025-07-06,South,Winter Jacket,Fashion,Mobile,Campaign_C,in_stock,none,0,0,13518.28,76,1280,177.87,5.9375
2025-07-06,South,Skincare Kit,Beauty,Retail,Campaign_A,in_stock,medium,0,0,5895.15,59,1103,99.92,5.349
2025-07-06,East,Laptop,Electronics,Retail,Campaign_B,in_stock,none,0,0,78775.34,70,1294,1125.36,5.4096
2025-07-06,North,Smart Lamp,Home,Mobile,Unknown,in_stock,none,0,0,4011.06,61,1028,65.76,5.9339
2025-07-06,North,Organic Bundle,Grocery,Retail,Campaign_B,in_stock,medium,0,0,3083.03,67,1587,46.02,4.2218
2025-07-06,North,Headphones,Electronics,Web,Campaign_C,in_stock,none,0,0,13259.7,71,1149,186.76,6.1793
2025-07-06,East,Winter Jacket,Fashion,Retail,Campaign_B,in_stock,low,0,0,4500.23,23,196,195.66,11.7347
2025-07-06,East,Smart Lamp,Home,Retail,Campaign_A,in_stock,none,0,0,5737.76,59,517,97.25,11.412
2025-07-06,East,Skincare Kit,Beauty,Web,Campaign_A,in_stock,none,0,0,5416.54,47,462,115.25,10.1732
2025-07-06,North,Standing Desk,Furniture,Retail,Campaign_B,in_stock,medium,0,0,27352.55,54,1160,506.53,4.6552
2025-07-07,West,Tablet,Electronics,Web,Campaign_A,in_stock,low,0,0,37595.6,70,1630,537.08,4.2945
2025-07-07,West,Snack Box,Grocery,Web,Campaign_B,in_stock,none,0,0,576.17,27,634,21.34,4.2587
2025-07-07,West,Smart Lamp,Home,Mobile,Unknown,in_stock,none,0,0,4031.19,60,974,67.19,6.1602
2025-07-07,West,Dumbbell Set,Sports,Mobile,Campaign_B,in_stock,medium,0,0,7351.28,54,1035,136.13,5.2174
2025-07-07,South,Yoga Mat,Sports,Mobile,Campaign_C,in_stock,none,0,0,3034.4,62,760,48.94,8.1579
2025-07-07,South,T-Shirt,Fashion,Mobile,Unknown,in_stock,low,0,0,2192.19,63,1330,34.8,4.7368
2025-07-07,South,Snack Box,Grocery,Mobile,Campaign_A,in_stock,medium,0,0,352.69,17,157,20.75,10.828
2025-07-07,North,Smartphone,Electronics,Web,Campaign_A,in_stock,none,0,0,47273.79,53,1154,891.96,4.5927
2025-07-07,North,Smart Lamp,Home,Web,Campaign_A,in_stock,none,0,0,2400.79,26,356,92.34,7.3034
2025-07-07,North,Office Chair,Furniture,Mobile,Campaign_C,in_stock,medium,0,0,17659.04,63,1009,280.3,6.2438
2025-07-07,East,Standing Desk,Furniture,Mobile,Campaign_A,in_stock,none,0,0,52026.75,68,1116,765.1,6.0932
2025-07-07,East,Smart Lamp,Home,Web,Campaign_B,in_stock,none,0,0,1327.32,15,129,88.49,11.6279
2025-07-07,East,Skincare Kit,Beauty,Web,Campaign_A,in_stock,medium,0,0,1356.54,17,393,79.8,4.3257
2025-07-07,East,Running Shoes,Fashion,Mobile,Campaign_B,in_stock,high,0,0,4048.42,41,988,98.74,4.1498
2025-07-07,South,Skincare Kit,Beauty,Web,Campaign_A,in_stock,low,0,0,1453.39,15,358,96.89,4.1899
2025-07-08,South,Office Chair,Furniture,Mobile,Campaign_B,in_stock,none,0,0,15251.65,46,368,331.56,12.5
2025-07-08,West,Smart Lamp,Home,Retail,Unknown,in_stock,none,0,0,2364.06,36,637,65.67,5.6515
2025-07-08,West,Running Shoes,Fashion,Retail,Unknown,in_stock,low,0,0,4803.53,46,1134,104.42,4.0564
2025-07-08,West,Organic Bundle,Grocery,Web,Campaign_B,in_stock,none,0,0,4256.75,61,1516,69.78,4.0237
2025-07-08,West,Dumbbell Set,Sports,Mobile,Campaign_A,in_stock,medium,0,0,8550.79,60,830,142.51,7.2289
2025-07-08,South,Dumbbell Set,Sports,Mobile,Campaign_B,out_of_stock,none,0,0,2332.81,15,800,155.52,1.875
2025-07-08,North,Smart Lamp,Home,Web,Campaign_A,in_stock,high,0,0,2611.59,42,631,62.18,6.6561
2025-07-08,North,Winter Jacket,Fashion,Web,Campaign_B,in_stock,high,0,0,5004.84,31,359,161.45,8.6351
2025-07-08,North,Yoga Mat,Sports,Web,Campaign_B,in_stock,low,0,0,2611.73,59,903,44.27,6.5338
2025-07-08,North,Skincare Kit,Beauty,Web,Campaign_C,in_stock,none,0,0,724.49,9,81,80.5,11.1111
2025-07-08,East,Smart Lamp,Home,Web,Campaign_C,low_stock,none,0,0,3350.57,50,744,67.01,6.7204
2025-07-08,East,Skincare Kit,Beauty,Mobile,Campaign_B,in_stock,medium,0,0,3005.99,38,533,79.1,7.1295
2025-07-08,East,Coffee Pack,Grocery,Web,Unknown,in_stock,none,0,0,1145.42,46,618,24.9,7.4434
2025-07-09,West,Standing Desk,Furniture,Web,Campaign_C,in_stock,none,0,0,30087.34,54,915,557.17,5.9016
2025-07-09,West,Snack Box,Grocery,Web,Campaign_B,in_stock,none,0,0,570.49,31,482,18.4,6.4315
2025-07-09,South,Skincare Kit,Beauty,Web,Campaign_C,in_stock,low,0,0,3727.79,44,510,84.72,8.6275
2025-07-09,South,Office Chair,Furniture,Mobile,Campaign_B,in_stock,high,0,0,10211.69,40,631,255.29,6.3391
2025-07-09,South,Laptop,Electronics,Mobile,Campaign_B,in_stock,none,0,0,30296.26,31,685,977.3,4.5255
2025-07-09,North,Skincare Kit,Beauty,Web,Campaign_B,in_stock,none,0,0,1081.47,10,222,108.15,4.5045
2025-07-09,North,Office Chair,Furniture,Mobile,Campaign_A,in_stock,none,0,0,23774.36,53,1148,448.57,4.6167
2025-07-09,North,Dumbbell Set,Sports,Mobile,Campaign_A,low_stock,medium,0,0,3304.93,23,487,143.69,4.7228
2025-07-09,East,Yoga Mat,Sports,Web,Campaign_B,in_stock,none,0,0,2608.56,54,833,48.31,6.4826
2025-07-09,East,Standing Desk,Furniture,Web,Campaign_A,in_stock,high,0,0,20737.74,39,655,531.74,5.9542
2025-07-09,East,Smartphone,Electronics,Web,Campaign_B,in_stock,low,0,0,20300.81,27,558,751.88,4.8387
2025-07-10,West,Yoga Mat,Sports,Web,Unknown,in_stock,none,0,0,1796.41,44,670,40.83,6.5672
2025-07-10,West,Winter Jacket,Fashion,Web,Campaign_A,in_stock,none,0,0,11408.35,48,1007,237.67,4.7666
2025-07-10,West,Skincare Kit,Beauty,Web,Campaign_B,in_stock,low,0,0,3887.4,46,1143,84.51,4.0245
2025-07-10,South,Standing Desk,Furniture,Retail,Campaign_A,in_stock,none,0,0,26713.5,41,713,651.55,5.7504
2025-07-10,South,Smart Lamp,Home,Mobile,Campaign_B,in_stock,low,0,0,3053.48,45,919,67.86,4.8966
2025-07-10,South,Organic Bundle,Grocery,Web,Campaign_B,in_stock,none,0,0,1076.53,18,382,59.81,4.712
2025-07-10,South,Dumbbell Set,Sports,Mobile,Campaign_A,in_stock,none,0,0,10187.15,56,755,181.91,7.4172
2025-07-10,East,Standing Desk,Furniture,Retail,Campaign_C,in_stock,none,0,0,24173.45,38,654,636.14,5.8104
2025-07-10,North,Snack Box,Grocery,Retail,Campaign_A,in_stock,low,0,0,1022.69,43,863,23.78,4.9826
2025-07-10,North,Smart Lamp,Home,Retail,Campaign_A,in_stock,high,0,0,2161.49,32,345,67.55,9.2754
2025-07-10,North,Office Chair,Furniture,Web,Campaign_B,in_stock,none,0,0,13466.96,37,387,363.97,9.5607
2025-07-10,East,Yoga Mat,Sports,Web,Campaign_B,in_stock,none,0,0,2203.36,45,1080,48.96,4.1667
2025-07-10,East,Skincare Kit,Beauty,Retail,Campaign_A,in_stock,low,0,0,5702.54,55,900,103.68,6.1111
2025-07-10,North,T-Shirt,Fashion,Web,Campaign_A,in_stock,low,0,0,1434.29,35,776,40.98,4.5103
2025-07-11,South,Winter Jacket,Fashion,Mobile,Campaign_A,in_stock,low,0,0,17013.09,71,1620,239.62,4.3827
2025-07-11,West,Smart Lamp,Home,Mobile,Campaign_A,in_stock,none,0,0,5612.12,64,638,87.69,10.0313
2025-07-11,West,Snack Box,Grocery,Web,Campaign_C,in_stock,none,0,0,891.77,46,633,19.39,7.267
2025-07-11,West,Headphones,Electronics,Retail,Campaign_A,in_stock,low,0,0,10815.21,50,823,216.3,6.0753
2025-07-11,West,Dumbbell Set,Sports,Web,Campaign_A,in_stock,medium,0,0,7543.03,54,933,139.69,5.7878
2025-07-11,South,Skincare Kit,Beauty,Retail,Campaign_A,low_stock,none,0,0,4101.7,38,631,107.94,6.0222
2025-07-11,East,Smart Lamp,Home,Web,Campaign_A,in_stock,none,0,0,2345.52,24,495,97.73,4.8485
2025-07-11,North,Smart Lamp,Home,Mobile,Campaign_B,in_stock,none,0,0,2715.38,35,312,77.58,11.2179
2025-07-11,North,Dumbbell Set,Sports,Web,Campaign_A,in_stock,high,0,0,5433.73,51,1082,106.54,4.7135
2025-07-11,North,Coffee Pack,Grocery,Retail,Campaign_B,in_stock,medium,0,0,907.9,38,818,23.89,4.6455
2025-07-11,East,Tablet,Electronics,Mobile,Campaign_B,in_stock,none,0,0,24149.23,54,574,447.21,9.4077
2025-07-11,East,Coffee Pack,Grocery,Retail,Campaign_A,low_stock,none,0,0,1257.51,31,362,40.56,8.5635
2025-07-11,South,Dumbbell Set,Sports,Mobile,Campaign_A,in_stock,low,0,0,9582.58,56,1063,171.12,5.2681
2025-07-12,West,T-Shirt,Fashion,Mobile,Campaign_A,low_stock,low,0,0,1883.61,45,783,41.86,5.7471
2025-07-12,West,Skincare Kit,Beauty,Mobile,Campaign_C,in_stock,none,0,0,3922.14,49,731,80.04,6.7031
2025-07-12,West,Office Chair,Furniture,Mobile,Campaign_A,in_stock,medium,0,0,18991.96,62,673,306.32,9.2125
2025-07-12,West,Headphones,Electronics,Web,Campaign_B,in_stock,medium,0,0,7421.64,42,359,176.71,11.6992
2025-07-12,South,Smart Lamp,Home,Mobile,Campaign_B,in_stock,medium,0,0,4830.81,76,1537,63.56,4.9447
2025-07-12,South,Organic Bundle,Grocery,Web,Unknown,in_stock,high,0,0,724.72,21,329,34.51,6.383
2025-07-12,South,Laptop,Electronics,Web,Campaign_B,in_stock,high,0,0,31934.86,39,317,818.84,12.3028
